"","DateTime","TEMP","SiteID","Latitude","Longitude","LocalDateTime","time.str","y","mo","day","hour","minute","second","minutes.day","""SiteID""","temp_0.5h","temp_1h","temp_2h","minutes.dayROUND","mean_tempROUND","mean_temp","min_temp","max_temp","var_temp","sd_temp","range_temp","meanMEAN","meanMAX","meanMIN"
"11",2021-07-06 13:57:00,24.51,"TestSite",34.400334,-119.535058,2021-07-06 13:57:00,"13:57:00",2021,7,6,13,57,0,837,"SiteID",24.5099999999995,24.6366666666663,24.6324999999998,"840",21.6113333333333,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"12",2021-07-06 14:07:00,24.72,"TestSite",34.400334,-119.535058,2021-07-06 14:07:00,"14:07:00",2021,7,6,14,7,0,847,"SiteID",24.7099999999995,24.8549999999997,24.8333333333332,"850",22.9384615384615,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"13",2021-07-06 14:17:00,24.9,"TestSite",34.400334,-119.535058,2021-07-06 14:17:00,"14:17:00",2021,7,6,14,17,0,857,"SiteID",24.9466666666662,25.043333333333,25.0499999999998,"860",21.93425,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"14",2021-07-06 14:27:00,25.22,"TestSite",34.400334,-119.535058,2021-07-06 14:27:00,"14:27:00",2021,7,6,14,27,0,867,"SiteID",25.1999999999995,25.233333333333,25.2608333333332,"870",22.1094166666667,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"15",2021-07-06 14:37:00,25.48,"TestSite",34.400334,-119.535058,2021-07-06 14:37:00,"14:37:00",2021,7,6,14,37,0,877,"SiteID",25.3766666666662,25.448333333333,25.4574999999998,"880",23.4617948717949,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"16",2021-07-06 14:47:00,25.43,"TestSite",34.400334,-119.535058,2021-07-06 14:47:00,"14:47:00",2021,7,6,14,47,0,887,"SiteID",25.5199999999995,25.6766666666663,25.6299999999998,"890",22.3515833333333,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"17",2021-07-06 14:57:00,25.65,"TestSite",34.400334,-119.535058,2021-07-06 14:57:00,"14:57:00",2021,7,6,14,57,0,897,"SiteID",25.6966666666662,25.8849999999997,25.7549999999998,"900",22.4753333333333,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"18",2021-07-06 15:07:00,26.01,"TestSite",34.400334,-119.535058,2021-07-06 15:07:00,"15:07:00",2021,7,6,15,7,0,907,"SiteID",25.9766666666662,26.0599999999997,25.8283333333332,"910",23.8167948717949,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"19",2021-07-06 15:17:00,26.27,"TestSite",34.400334,-119.535058,2021-07-06 15:17:00,"15:17:00",2021,7,6,15,17,0,917,"SiteID",26.2499999999995,26.2166666666663,25.8624999999998,"920",22.67675,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"20",2021-07-06 15:27:00,26.47,"TestSite",34.400334,-119.535058,2021-07-06 15:27:00,"15:27:00",2021,7,6,15,27,0,927,"SiteID",26.4233333333328,26.2766666666663,25.8591666666665,"930",22.778,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"21",2021-07-06 15:37:00,26.53,"TestSite",34.400334,-119.535058,2021-07-06 15:37:00,"15:37:00",2021,7,6,15,37,0,937,"SiteID",26.4566666666662,26.208333333333,25.8441666666665,"940",24.091282051282,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"22",2021-07-06 15:47:00,26.37,"TestSite",34.400334,-119.535058,2021-07-06 15:47:00,"15:47:00",2021,7,6,15,47,0,947,"SiteID",26.3033333333329,26.048333333333,25.8141666666665,"950",22.8675,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"23",2021-07-06 15:57:00,26.01,"TestSite",34.400334,-119.535058,2021-07-06 15:57:00,"15:57:00",2021,7,6,15,57,0,957,"SiteID",25.9933333333329,25.833333333333,25.6816666666665,"960",22.908,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"24",2021-07-06 16:07:00,25.6,"TestSite",34.400334,-119.535058,2021-07-06 16:07:00,"16:07:00",2021,7,6,16,7,0,967,"SiteID",25.6399999999995,25.628333333333,25.4316666666665,"970",24.2442307692308,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"25",2021-07-06 16:17:00,25.31,"TestSite",34.400334,-119.535058,2021-07-06 16:17:00,"16:17:00",2021,7,6,16,17,0,977,"SiteID",25.3633333333329,25.4116666666663,25.0974999999998,"980",22.942,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"26",2021-07-06 16:27:00,25.18,"TestSite",34.400334,-119.535058,2021-07-06 16:27:00,"16:27:00",2021,7,6,16,27,0,987,"SiteID",25.2633333333329,25.0866666666663,24.7124999999998,"990",22.9228333333333,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"27",2021-07-06 16:37:00,25.3,"TestSite",34.400334,-119.535058,2021-07-06 16:37:00,"16:37:00",2021,7,6,16,37,0,997,"SiteID",25.1833333333329,24.6549999999997,24.3008333333332,"1000",24.2526923076923,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"28",2021-07-06 16:47:00,25.07,"TestSite",34.400334,-119.535058,2021-07-06 16:47:00,"16:47:00",2021,7,6,16,47,0,1007,"SiteID",24.8099999999995,24.1466666666663,23.8824999999998,"1010",22.8874789915966,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"29",2021-07-06 16:57:00,24.06,"TestSite",34.400334,-119.535058,2021-07-06 16:57:00,"16:57:00",2021,7,6,16,57,0,1017,"SiteID",24.0466666666662,23.5916666666663,23.4699999999998,"1020",22.7994117647059,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"30",2021-07-06 17:07:00,23.01,"TestSite",34.400334,-119.535058,2021-07-06 17:07:00,"17:07:00",2021,7,6,17,7,0,1027,"SiteID",23.1099999999995,22.973333333333,23.0691666666665,"1030",24.0635897435897,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"31",2021-07-06 17:17:00,22.26,"TestSite",34.400334,-119.535058,2021-07-06 17:17:00,"17:17:00",2021,7,6,17,17,0,1037,"SiteID",22.3733333333329,22.353333333333,22.6966666666665,"1040",22.6510084033613,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"32",2021-07-06 17:27:00,21.85,"TestSite",34.400334,-119.535058,2021-07-06 17:27:00,"17:27:00",2021,7,6,17,27,0,1047,"SiteID",21.8999999999995,21.853333333333,22.3316666666665,"1050",22.5560504201681,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"33",2021-07-06 17:37:00,21.59,"TestSite",34.400334,-119.535058,2021-07-06 17:37:00,"17:37:00",2021,7,6,17,37,0,1057,"SiteID",21.5966666666662,21.483333333333,21.9466666666665,"1060",23.7824358974359,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"34",2021-07-06 17:47:00,21.35,"TestSite",34.400334,-119.535058,2021-07-06 17:47:00,"17:47:00",2021,7,6,17,47,0,1067,"SiteID",21.3333333333329,21.2466666666663,21.5758333333332,"1070",22.3485714285714,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"35",2021-07-06 17:57:00,21.06,"TestSite",34.400334,-119.535058,2021-07-06 17:57:00,"17:57:00",2021,7,6,17,57,0,1077,"SiteID",21.0666666666662,21.0716666666663,21.2824999999998,"1080",22.2040336134454,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"36",2021-07-06 18:07:00,20.79,"TestSite",34.400334,-119.535058,2021-07-06 18:07:00,"18:07:00",2021,7,6,18,7,0,1087,"SiteID",20.8966666666662,20.9199999999997,21.0583333333332,"1090",23.415641025641,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"37",2021-07-06 18:17:00,20.84,"TestSite",34.400334,-119.535058,2021-07-06 18:17:00,"18:17:00",2021,7,6,18,17,0,1097,"SiteID",20.8099999999995,20.798333333333,20.8858333333332,"1100",22.0068067226891,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"38",2021-07-06 18:27:00,20.8,"TestSite",34.400334,-119.535058,2021-07-06 18:27:00,"18:27:00",2021,7,6,18,27,0,1107,"SiteID",20.7733333333329,20.7116666666663,20.7433333333332,"1110",21.8798319327731,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"39",2021-07-06 18:37:00,20.68,"TestSite",34.400334,-119.535058,2021-07-06 18:37:00,"18:37:00",2021,7,6,18,37,0,1117,"SiteID",20.6999999999995,20.633333333333,20.6158333333332,"1120",23.0375641025641,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"40",2021-07-06 18:47:00,20.62,"TestSite",34.400334,-119.535058,2021-07-06 18:47:00,"18:47:00",2021,7,6,18,47,0,1127,"SiteID",20.6133333333329,20.5249999999997,20.5008333333332,"1130",21.65,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"41",2021-07-06 18:57:00,20.54,"TestSite",34.400334,-119.535058,2021-07-06 18:57:00,"18:57:00",2021,7,6,18,57,0,1137,"SiteID",20.4933333333329,20.4149999999997,20.4058333333332,"1140",21.5116806722689,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"42",2021-07-06 19:07:00,20.32,"TestSite",34.400334,-119.535058,2021-07-06 19:07:00,"19:07:00",2021,7,6,19,7,0,1147,"SiteID",20.3499999999995,20.3116666666663,20.3308333333332,"1150",22.6167948717949,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"43",2021-07-06 19:17:00,20.19,"TestSite",34.400334,-119.535058,2021-07-06 19:17:00,"19:17:00",2021,7,6,19,17,0,1157,"SiteID",20.2166666666662,20.203333333333,20.2516666666665,"1160",21.2944537815126,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"44",2021-07-06 19:27:00,20.14,"TestSite",34.400334,-119.535058,2021-07-06 19:27:00,"19:27:00",2021,7,6,19,27,0,1167,"SiteID",20.1299999999995,20.0999999999997,20.1816666666665,"1170",21.1842857142857,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"45",2021-07-06 19:37:00,20.06,"TestSite",34.400334,-119.535058,2021-07-06 19:37:00,"19:37:00",2021,7,6,19,37,0,1177,"SiteID",20.0566666666662,20.028333333333,20.1391666666665,"1180",22.2274358974359,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"46",2021-07-06 19:47:00,19.97,"TestSite",34.400334,-119.535058,2021-07-06 19:47:00,"19:47:00",2021,7,6,19,47,0,1187,"SiteID",19.9833333333329,19.978333333333,20.1041666666665,"1190",20.9723529411765,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"47",2021-07-06 19:57:00,19.92,"TestSite",34.400334,-119.535058,2021-07-06 19:57:00,"19:57:00",2021,7,6,19,57,0,1197,"SiteID",19.9266666666662,19.948333333333,20.0774999999999,"1200",20.8594117647059,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"48",2021-07-06 20:07:00,19.89,"TestSite",34.400334,-119.535058,2021-07-06 20:07:00,"20:07:00",2021,7,6,20,7,0,1207,"SiteID",19.8999999999995,19.9666666666663,20.0774999999999,"1210",21.8505128205128,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"49",2021-07-06 20:17:00,19.89,"TestSite",34.400334,-119.535058,2021-07-06 20:17:00,"20:17:00",2021,7,6,20,17,0,1217,"SiteID",19.9133333333329,20.0049999999997,20.0891666666665,"1220",20.6757983193277,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"50",2021-07-06 20:27:00,19.96,"TestSite",34.400334,-119.535058,2021-07-06 20:27:00,"20:27:00",2021,7,6,20,27,0,1227,"SiteID",20.0066666666662,20.0549999999997,20.1033333333332,"1230",20.5757983193277,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"51",2021-07-06 20:37:00,20.17,"TestSite",34.400334,-119.535058,2021-07-06 20:37:00,"20:37:00",2021,7,6,20,37,0,1237,"SiteID",20.1099999999995,20.1266666666663,20.1274999999999,"1240",21.5202564102564,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"52",2021-07-06 20:47:00,20.2,"TestSite",34.400334,-119.535058,2021-07-06 20:47:00,"20:47:00",2021,7,6,20,47,0,1247,"SiteID",20.1966666666662,20.1999999999997,20.1666666666665,"1250",20.4323529411765,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"53",2021-07-06 20:57:00,20.22,"TestSite",34.400334,-119.535058,2021-07-06 20:57:00,"20:57:00",2021,7,6,20,57,0,1257,"SiteID",20.2466666666662,20.258333333333,20.1974999999999,"1260",20.3443697478992,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"54",2021-07-06 21:07:00,20.32,"TestSite",34.400334,-119.535058,2021-07-06 21:07:00,"21:07:00",2021,7,6,21,7,0,1267,"SiteID",20.2899999999995,20.288333333333,20.2216666666665,"1270",21.2742307692308,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"55",2021-07-06 21:17:00,20.33,"TestSite",34.400334,-119.535058,2021-07-06 21:17:00,"21:17:00",2021,7,6,21,17,0,1277,"SiteID",20.3199999999995,20.328333333333,20.2416666666665,"1280",20.2052100840336,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"56",2021-07-06 21:27:00,20.31,"TestSite",34.400334,-119.535058,2021-07-06 21:27:00,"21:27:00",2021,7,6,21,27,0,1287,"SiteID",20.3299999999995,20.3399999999997,20.2533333333332,"1290",20.1142016806723,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"57",2021-07-06 21:37:00,20.35,"TestSite",34.400334,-119.535058,2021-07-06 21:37:00,"21:37:00",2021,7,6,21,37,0,1297,"SiteID",20.3666666666662,20.3166666666663,20.2441666666665,"1300",21.0253846153846,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"58",2021-07-06 21:47:00,20.44,"TestSite",34.400334,-119.535058,2021-07-06 21:47:00,"21:47:00",2021,7,6,21,47,0,1307,"SiteID",20.3599999999995,20.283333333333,20.2333333333332,"1310",19.9894957983193,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"59",2021-07-06 21:57:00,20.29,"TestSite",34.400334,-119.535058,2021-07-06 21:57:00,"21:57:00",2021,7,6,21,57,0,1317,"SiteID",20.3033333333329,20.248333333333,20.2208333333332,"1320",19.9074789915966,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"60",2021-07-06 22:07:00,20.18,"TestSite",34.400334,-119.535058,2021-07-06 22:07:00,"22:07:00",2021,7,6,22,7,0,1327,"SiteID",20.1999999999995,20.1999999999997,20.2049999999998,"1330",20.8141025641026,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"61",2021-07-06 22:17:00,20.13,"TestSite",34.400334,-119.535058,2021-07-06 22:17:00,"22:17:00",2021,7,6,22,17,0,1337,"SiteID",20.1366666666662,20.138333333333,20.1899999999998,"1340",19.8025210084034,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"62",2021-07-06 22:27:00,20.1,"TestSite",34.400334,-119.535058,2021-07-06 22:27:00,"22:27:00",2021,7,6,22,27,0,1347,"SiteID",20.0966666666662,20.1016666666663,20.1774999999998,"1350",19.7417647058824,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"63",2021-07-06 22:37:00,20.06,"TestSite",34.400334,-119.535058,2021-07-06 22:37:00,"22:37:00",2021,7,6,22,37,0,1357,"SiteID",20.0766666666662,20.093333333333,20.1599999999998,"1360",20.6582051282051,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"64",2021-07-06 22:47:00,20.07,"TestSite",34.400334,-119.535058,2021-07-06 22:47:00,"22:47:00",2021,7,6,22,47,0,1367,"SiteID",20.0666666666662,20.0966666666663,20.1399999999998,"1370",19.6500840336134,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"65",2021-07-06 22:57:00,20.07,"TestSite",34.400334,-119.535058,2021-07-06 22:57:00,"22:57:00",2021,7,6,22,57,0,1377,"SiteID",20.0899999999995,20.1066666666663,20.1441666666665,"1380",19.5839495798319,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"66",2021-07-06 23:07:00,20.13,"TestSite",34.400334,-119.535058,2021-07-06 23:07:00,"23:07:00",2021,7,6,23,7,0,1387,"SiteID",20.1166666666662,20.1199999999997,20.1683333333332,"1390",20.5083333333333,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"67",2021-07-06 23:17:00,20.15,"TestSite",34.400334,-119.535058,2021-07-06 23:17:00,"23:17:00",2021,7,6,23,17,0,1397,"SiteID",20.1466666666662,20.1416666666663,20.2174999999998,"1400",19.5104201680672,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"68",2021-07-06 23:27:00,20.16,"TestSite",34.400334,-119.535058,2021-07-06 23:27:00,"23:27:00",2021,7,6,23,27,0,1407,"SiteID",20.1499999999995,20.1866666666663,20.2924999999998,"1410",19.4529411764706,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"69",2021-07-06 23:37:00,20.14,"TestSite",34.400334,-119.535058,2021-07-06 23:37:00,"23:37:00",2021,7,6,23,37,0,1417,"SiteID",20.1666666666662,20.243333333333,20.3933333333332,"1420",20.381282051282,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"70",2021-07-06 23:47:00,20.2,"TestSite",34.400334,-119.535058,2021-07-06 23:47:00,"23:47:00",2021,7,6,23,47,0,1427,"SiteID",20.2266666666662,20.338333333333,20.5091666666665,"1430",19.390756302521,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"71",2021-07-06 23:57:00,20.34,"TestSite",34.400334,-119.535058,2021-07-06 23:57:00,"23:57:00",2021,7,6,23,57,0,1437,"SiteID",20.3366666666662,20.478333333333,20.6374999999999,"1440",20.3423076923077,22.2491549295775,19.89,26.53,5.36991641851107,2.31730801114376,6.64,20.2,24.5,17.7
"72",2021-07-07 00:07:00,20.47,"TestSite",34.400334,-119.535058,2021-07-07 00:07:00,"00:07:00",2021,7,7,0,7,0,7,"SiteID",20.5099999999995,20.6666666666663,20.7616666666665,"10",20.3191025641026,21.3777083333333,18.58,27.24,5.45751848776224,2.33613323416329,8.66,20.2,24.5,17.7
"73",2021-07-07 00:17:00,20.72,"TestSite",34.400334,-119.535058,2021-07-07 00:17:00,"00:17:00",2021,7,7,0,17,0,17,"SiteID",20.7299999999995,20.8766666666663,20.8749999999999,"20",19.3094117647059,21.3777083333333,18.58,27.24,5.45751848776224,2.33613323416329,8.66,20.2,24.5,17.7
"74",2021-07-07 00:27:00,21,"TestSite",34.400334,-119.535058,2021-07-07 00:27:00,"00:27:00",2021,7,7,0,27,0,27,"SiteID",20.9966666666662,21.088333333333,20.9724999999999,"30",19.2878991596639,21.3777083333333,18.58,27.24,5.45751848776224,2.33613323416329,8.66,20.2,24.5,17.7
"75",2021-07-07 00:37:00,21.27,"TestSite",34.400334,-119.535058,2021-07-07 00:37:00,"00:37:00",2021,7,7,0,37,0,37,"SiteID",21.2433333333328,21.2799999999997,21.0599999999998,"40",20.2689743589744,21.3777083333333,18.58,27.24,5.45751848776224,2.33613323416329,8.66,20.2,24.5,17.7
"76",2021-07-07 00:47:00,21.46,"TestSite",34.400334,-119.535058,2021-07-07 00:47:00,"00:47:00",2021,7,7,0,47,0,47,"SiteID",21.4466666666662,21.4116666666663,21.1408333333332,"50",19.2480672268908,21.3777083333333,18.58,27.24,5.45751848776224,2.33613323416329,8.66,20.2,24.5,17.7
"77",2021-07-07 00:57:00,21.61,"TestSite",34.400334,-119.535058,2021-07-07 00:57:00,"00:57:00",2021,7,7,0,57,0,57,"SiteID",21.5633333333328,21.4666666666663,21.2083333333332,"60",19.2131092436975,21.3777083333333,18.58,27.24,5.45751848776224,2.33613323416329,8.66,20.2,24.5,17.7
"78",2021-07-07 01:07:00,21.62,"TestSite",34.400334,-119.535058,2021-07-07 01:07:00,"01:07:00",2021,7,7,1,7,0,67,"SiteID",21.5799999999995,21.453333333333,21.2616666666665,"70",20.2308974358974,21.3777083333333,18.58,27.24,5.45751848776224,2.33613323416329,8.66,20.2,24.5,17.7
"79",2021-07-07 01:17:00,21.51,"TestSite",34.400334,-119.535058,2021-07-07 01:17:00,"01:17:00",2021,7,7,1,17,0,77,"SiteID",21.4866666666662,21.4049999999997,21.2916666666665,"80",19.1788235294118,21.3777083333333,18.58,27.24,5.45751848776224,2.33613323416329,8.66,20.2,24.5,17.7
"80",2021-07-07 01:27:00,21.33,"TestSite",34.400334,-119.535058,2021-07-07 01:27:00,"01:27:00",2021,7,7,1,27,0,87,"SiteID",21.3433333333329,21.328333333333,21.2966666666665,"90",19.1602521008403,21.3777083333333,18.58,27.24,5.45751848776224,2.33613323416329,8.66,20.2,24.5,17.7
"81",2021-07-07 01:37:00,21.19,"TestSite",34.400334,-119.535058,2021-07-07 01:37:00,"01:37:00",2021,7,7,1,37,0,97,"SiteID",21.2299999999995,21.243333333333,21.2733333333332,"100",20.2183333333333,21.3777083333333,18.58,27.24,5.45751848776224,2.33613323416329,8.66,20.2,24.5,17.7
"82",2021-07-07 01:47:00,21.17,"TestSite",34.400334,-119.535058,2021-07-07 01:47:00,"01:47:00",2021,7,7,1,47,0,107,"SiteID",21.1699999999995,21.1716666666663,21.2208333333332,"110",19.1417647058824,21.3777083333333,18.58,27.24,5.45751848776224,2.33613323416329,8.66,20.2,24.5,17.7
"83",2021-07-07 01:57:00,21.15,"TestSite",34.400334,-119.535058,2021-07-07 01:57:00,"01:57:00",2021,7,7,1,57,0,117,"SiteID",21.1433333333328,21.1266666666663,21.1341666666665,"120",19.1270588235294,21.3777083333333,18.58,27.24,5.45751848776224,2.33613323416329,8.66,20.2,24.5,17.7
"84",2021-07-07 02:07:00,21.11,"TestSite",34.400334,-119.535058,2021-07-07 02:07:00,"02:07:00",2021,7,7,2,7,0,127,"SiteID",21.1133333333328,21.093333333333,21.0433333333332,"130",20.2142307692308,21.3777083333333,18.58,27.24,5.45751848776224,2.33613323416329,8.66,20.2,24.5,17.7
