"","DateTime","TEMP","SiteID","Latitude","Longitude","LocalDateTime","time.str","y","mo","day","hour","minute","second","minutes.day","""SiteID""","temp_0.5h","temp_1h","temp_2h","minutes.dayROUND","mean_tempROUND","mean_temp","min_temp","max_temp","var_temp","sd_temp","range_temp","meanMEAN","meanMAX","meanMIN"
"1",2021-09-05 00:07:00,18.3,"TestSite",34.400334,-119.535058,2021-09-05 00:07:00,"00:07:00",2021,9,5,0,7,0,7,"SiteID",18.3233333333328,18.4283333333329,18.5549999999998,"10",20.3191025641026,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,20.2,24.5,17.7
"2",2021-09-05 00:17:00,18.43,"TestSite",34.400334,-119.535058,2021-09-05 00:17:00,"00:17:00",2021,9,5,0,17,0,17,"SiteID",18.4366666666661,18.5666666666662,18.6458333333331,"20",19.3094117647059,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,20.2,24.5,17.7
"3",2021-09-05 00:27:00,18.58,"TestSite",34.400334,-119.535058,2021-09-05 00:27:00,"00:27:00",2021,9,5,0,27,0,27,"SiteID",18.6133333333328,18.7283333333329,18.7341666666665,"30",19.2878991596639,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,20.2,24.5,17.7
"4",2021-09-05 00:37:00,18.83,"TestSite",34.400334,-119.535058,2021-09-05 00:37:00,"00:37:00",2021,9,5,0,37,0,37,"SiteID",18.8099999999995,18.8916666666662,18.8191666666665,"40",20.2689743589744,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,20.2,24.5,17.7
"5",2021-09-05 00:47:00,19.02,"TestSite",34.400334,-119.535058,2021-09-05 00:47:00,"00:47:00",2021,9,5,0,47,0,47,"SiteID",19.0199999999995,19.0349999999996,18.9016666666665,"50",19.2480672268908,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,20.2,24.5,17.7
"6",2021-09-05 00:57:00,19.21,"TestSite",34.400334,-119.535058,2021-09-05 00:57:00,"00:57:00",2021,9,5,0,57,0,57,"SiteID",19.1699999999995,19.1466666666662,18.9774999999998,"60",19.2131092436975,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,20.2,24.5,17.7
"7",2021-09-05 01:07:00,19.28,"TestSite",34.400334,-119.535058,2021-09-05 01:07:00,"01:07:00",2021,9,5,1,7,0,67,"SiteID",19.2599999999995,19.2099999999996,19.0458333333331,"70",20.2308974358974,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,20.2,24.5,17.7
"8",2021-09-05 01:17:00,19.29,"TestSite",34.400334,-119.535058,2021-09-05 01:17:00,"01:17:00",2021,9,5,1,17,0,77,"SiteID",19.2733333333328,19.2366666666662,19.1024999999998,"80",19.1788235294118,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,20.2,24.5,17.7
"9",2021-09-05 01:27:00,19.25,"TestSite",34.400334,-119.535058,2021-09-05 01:27:00,"01:27:00",2021,9,5,1,27,0,87,"SiteID",19.2499999999995,19.2266666666662,19.1466666666665,"90",19.1602521008403,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,20.2,24.5,17.7
"10",2021-09-05 01:37:00,19.21,"TestSite",34.400334,-119.535058,2021-09-05 01:37:00,"01:37:00",2021,9,5,1,37,0,97,"SiteID",19.2133333333328,19.1999999999996,19.1658333333331,"100",20.2183333333333,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,20.2,24.5,17.7
"11",2021-09-05 01:47:00,19.18,"TestSite",34.400334,-119.535058,2021-09-05 01:47:00,"01:47:00",2021,9,5,1,47,0,107,"SiteID",19.1799999999995,19.1699999999996,19.1699999999998,"110",19.1417647058824,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,20.2,24.5,17.7
"12",2021-09-05 01:57:00,19.15,"TestSite",34.400334,-119.535058,2021-09-05 01:57:00,"01:57:00",2021,9,5,1,57,0,117,"SiteID",19.1499999999995,19.1466666666662,19.1558333333331,"120",19.1270588235294,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,20.2,24.5,17.7
"13",2021-09-05 02:07:00,19.12,"TestSite",34.400334,-119.535058,2021-09-05 02:07:00,"02:07:00",2021,9,5,2,7,0,127,"SiteID",19.1266666666661,19.1216666666662,19.1341666666665,"130",20.2142307692308,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,20.2,24.5,17.7
