"","DateTime","TEMP","SiteID","Latitude","Longitude","LocalDateTime","time.str","y","mo","day","hour","minute","second","minutes.day","""SiteID""","temp_0.5h","temp_1h","temp_2h","minutes.dayROUND","mean_tempROUND","mean_temp","min_temp","max_temp","var_temp","sd_temp","range_temp","meanMEAN","meanMAX","meanMIN"
"1",2021-09-05 00:07:00,18.3,"TestSite",34.40029,-119.53507,2021-09-05 00:07:00,"00:07:00",2021,9,5,0,7,0,7,"SiteID",18.3233333333333,18.4283333333332,18.5549999999999,"10",20.3191025641026,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"2",2021-09-05 00:17:00,18.43,"TestSite",34.40029,-119.53507,2021-09-05 00:17:00,"00:17:00",2021,9,5,0,17,0,17,"SiteID",18.4366666666666,18.5666666666666,18.6458333333333,"20",16.435247311828,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"3",2021-09-05 00:27:00,18.58,"TestSite",34.40029,-119.53507,2021-09-05 00:27:00,"00:27:00",2021,9,5,0,27,0,27,"SiteID",18.6133333333333,18.7283333333332,18.7341666666666,"30",16.3815053763441,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"4",2021-09-05 00:37:00,18.83,"TestSite",34.40029,-119.53507,2021-09-05 00:37:00,"00:37:00",2021,9,5,0,37,0,37,"SiteID",18.81,18.8916666666666,18.8191666666666,"40",20.2689743589744,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"5",2021-09-05 00:47:00,19.02,"TestSite",34.40029,-119.53507,2021-09-05 00:47:00,"00:47:00",2021,9,5,0,47,0,47,"SiteID",19.02,19.0349999999999,18.9016666666666,"50",16.3236487455197,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"6",2021-09-05 00:57:00,19.21,"TestSite",34.40029,-119.53507,2021-09-05 00:57:00,"00:57:00",2021,9,5,0,57,0,57,"SiteID",19.17,19.1466666666666,18.9774999999999,"60",16.26385,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"7",2021-09-05 01:07:00,19.28,"TestSite",34.40029,-119.53507,2021-09-05 01:07:00,"01:07:00",2021,9,5,1,7,0,67,"SiteID",19.26,19.2099999999999,19.0458333333333,"70",20.2308974358974,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"8",2021-09-05 01:17:00,19.29,"TestSite",34.40029,-119.53507,2021-09-05 01:17:00,"01:17:00",2021,9,5,1,17,0,77,"SiteID",19.2733333333333,19.2366666666666,19.1024999999999,"80",16.2055857142857,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"9",2021-09-05 01:27:00,19.25,"TestSite",34.40029,-119.53507,2021-09-05 01:27:00,"01:27:00",2021,9,5,1,27,0,87,"SiteID",19.25,19.2266666666666,19.1466666666666,"90",16.1546892857143,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"10",2021-09-05 01:37:00,19.21,"TestSite",34.40029,-119.53507,2021-09-05 01:37:00,"01:37:00",2021,9,5,1,37,0,97,"SiteID",19.2133333333333,19.1999999999999,19.1658333333333,"100",20.2183333333333,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"11",2021-09-05 01:47:00,19.18,"TestSite",34.40029,-119.53507,2021-09-05 01:47:00,"01:47:00",2021,9,5,1,47,0,107,"SiteID",19.18,19.1699999999999,19.1699999999999,"110",16.1135464285714,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"12",2021-09-05 01:57:00,19.15,"TestSite",34.40029,-119.53507,2021-09-05 01:57:00,"01:57:00",2021,9,5,1,57,0,117,"SiteID",19.15,19.1466666666666,19.1558333333333,"120",16.075917266187,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"13",2021-09-05 02:07:00,19.12,"TestSite",34.40029,-119.53507,2021-09-05 02:07:00,"02:07:00",2021,9,5,2,7,0,127,"SiteID",19.1266666666666,19.1216666666666,19.1341666666666,"130",20.2142307692308,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"14",2021-09-05 02:17:00,19.11,"TestSite",34.40029,-119.53507,2021-09-05 02:17:00,"02:17:00",2021,9,5,2,17,0,137,"SiteID",19.1133333333333,19.1033333333332,19.1083333333333,"140",16.0338165467626,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"15",2021-09-05 02:27:00,19.11,"TestSite",34.40029,-119.53507,2021-09-05 02:27:00,"02:27:00",2021,9,5,2,27,0,147,"SiteID",19.0933333333333,19.0849999999999,19.0841666666666,"150",15.9944748201439,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"16",2021-09-05 02:37:00,19.06,"TestSite",34.40029,-119.53507,2021-09-05 02:37:00,"02:37:00",2021,9,5,2,37,0,157,"SiteID",19.08,19.0683333333332,19.0616666666666,"160",20.1933333333333,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"17",2021-09-05 02:47:00,19.07,"TestSite",34.40029,-119.53507,2021-09-05 02:47:00,"02:47:00",2021,9,5,2,47,0,167,"SiteID",19.0566666666666,19.0466666666666,19.0358333333333,"170",15.9578273381295,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"18",2021-09-05 02:57:00,19.04,"TestSite",34.40029,-119.53507,2021-09-05 02:57:00,"02:57:00",2021,9,5,2,57,0,177,"SiteID",19.0433333333333,19.0216666666666,19.0116666666666,"180",15.9274372759857,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"19",2021-09-05 03:07:00,19.02,"TestSite",34.40029,-119.53507,2021-09-05 03:07:00,"03:07:00",2021,9,5,3,7,0,187,"SiteID",19.0133333333333,19.0016666666666,18.9849999999999,"190",20.1992307692308,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"20",2021-09-05 03:17:00,18.98,"TestSite",34.40029,-119.53507,2021-09-05 03:17:00,"03:17:00",2021,9,5,3,17,0,197,"SiteID",18.9866666666666,18.9683333333332,18.9524999999999,"200",15.9030501792115,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"21",2021-09-05 03:27:00,18.96,"TestSite",34.40029,-119.53507,2021-09-05 03:27:00,"03:27:00",2021,9,5,3,27,0,207,"SiteID",18.96,18.9383333333332,18.9141666666666,"210",15.8656774193548,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"22",2021-09-05 03:37:00,18.94,"TestSite",34.40029,-119.53507,2021-09-05 03:37:00,"03:37:00",2021,9,5,3,37,0,217,"SiteID",18.9233333333333,18.9016666666666,18.8724999999999,"220",20.1908974358974,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"23",2021-09-05 03:47:00,18.87,"TestSite",34.40029,-119.53507,2021-09-05 03:47:00,"03:47:00",2021,9,5,3,47,0,227,"SiteID",18.89,18.8583333333332,18.8216666666666,"230",15.8277419354839,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"24",2021-09-05 03:57:00,18.86,"TestSite",34.40029,-119.53507,2021-09-05 03:57:00,"03:57:00",2021,9,5,3,57,0,237,"SiteID",18.8433333333333,18.8066666666666,18.7683333333333,"240",15.7848136200717,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"25",2021-09-05 04:07:00,18.8,"TestSite",34.40029,-119.53507,2021-09-05 04:07:00,"04:07:00",2021,9,5,4,7,0,247,"SiteID",18.7933333333333,18.7433333333332,18.7149999999999,"250",20.1176923076923,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"26",2021-09-05 04:17:00,18.72,"TestSite",34.40029,-119.53507,2021-09-05 04:17:00,"04:17:00",2021,9,5,4,17,0,257,"SiteID",18.7233333333333,18.6749999999999,18.6624999999999,"260",15.7409677419355,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"27",2021-09-05 04:27:00,18.65,"TestSite",34.40029,-119.53507,2021-09-05 04:27:00,"04:27:00",2021,9,5,4,27,0,267,"SiteID",18.6433333333333,18.5983333333332,18.6099999999999,"270",15.7133369175627,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"28",2021-09-05 04:37:00,18.56,"TestSite",34.40029,-119.53507,2021-09-05 04:37:00,"04:37:00",2021,9,5,4,37,0,277,"SiteID",18.5566666666666,18.5283333333332,18.5566666666666,"280",19.9930769230769,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"29",2021-09-05 04:47:00,18.46,"TestSite",34.40029,-119.53507,2021-09-05 04:47:00,"04:47:00",2021,9,5,4,47,0,287,"SiteID",18.4733333333333,18.4666666666666,18.5083333333333,"290",15.6769139784946,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"30",2021-09-05 04:57:00,18.4,"TestSite",34.40029,-119.53507,2021-09-05 04:57:00,"04:57:00",2021,9,5,4,57,0,297,"SiteID",18.4133333333333,18.4133333333332,18.4591666666666,"300",15.6419892473118,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"31",2021-09-05 05:07:00,18.38,"TestSite",34.40029,-119.53507,2021-09-05 05:07:00,"05:07:00",2021,9,5,5,7,0,307,"SiteID",18.3766666666666,18.3699999999999,18.4141666666666,"310",19.8652564102564,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"32",2021-09-05 05:17:00,18.35,"TestSite",34.40029,-119.53507,2021-09-05 05:17:00,"05:17:00",2021,9,5,5,17,0,317,"SiteID",18.3533333333333,18.3416666666666,18.3741666666666,"320",15.5971720430108,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"33",2021-09-05 05:27:00,18.33,"TestSite",34.40029,-119.53507,2021-09-05 05:27:00,"05:27:00",2021,9,5,5,27,0,327,"SiteID",18.3266666666666,18.3199999999999,18.3399999999999,"330",15.56929390681,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"34",2021-09-05 05:37:00,18.3,"TestSite",34.40029,-119.53507,2021-09-05 05:37:00,"05:37:00",2021,9,5,5,37,0,337,"SiteID",18.3066666666666,18.2999999999999,18.3116666666666,"340",19.7271794871795,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"35",2021-09-05 05:47:00,18.29,"TestSite",34.40029,-119.53507,2021-09-05 05:47:00,"05:47:00",2021,9,5,5,47,0,347,"SiteID",18.2866666666666,18.2816666666666,18.2883333333333,"350",15.5246344086022,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"36",2021-09-05 05:57:00,18.27,"TestSite",34.40029,-119.53507,2021-09-05 05:57:00,"05:57:00",2021,9,5,5,57,0,357,"SiteID",18.2733333333333,18.2666666666666,18.2699999999999,"360",15.4960250896057,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"37",2021-09-05 06:07:00,18.26,"TestSite",34.40029,-119.53507,2021-09-05 06:07:00,"06:07:00",2021,9,5,6,7,0,367,"SiteID",18.2566666666666,18.2533333333332,18.2508333333333,"370",19.6075641025641,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"38",2021-09-05 06:17:00,18.24,"TestSite",34.40029,-119.53507,2021-09-05 06:17:00,"06:17:00",2021,9,5,6,17,0,377,"SiteID",18.2466666666666,18.2349999999999,18.2333333333333,"380",15.4564874551971,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"39",2021-09-05 06:27:00,18.24,"TestSite",34.40029,-119.53507,2021-09-05 06:27:00,"06:27:00",2021,9,5,6,27,0,387,"SiteID",18.2333333333333,18.2199999999999,18.2166666666666,"390",15.4356021505376,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"40",2021-09-05 06:37:00,18.22,"TestSite",34.40029,-119.53507,2021-09-05 06:37:00,"06:37:00",2021,9,5,6,37,0,397,"SiteID",18.2133333333333,18.2016666666666,18.2016666666666,"400",19.4941025641026,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
"41",2021-09-05 06:47:00,18.18,"TestSite",34.40029,-119.53507,2021-09-05 06:47:00,"06:47:00",2021,9,5,6,47,0,407,"SiteID",18.1933333333333,18.1849999999999,18.1883333333333,"410",15.4079784946237,19.8665277777778,16.91,25.73,6.43923261460761,2.5375643074822,8.82,17.6,21,15.1
