id,Label,Value,Time,ServerTime
        				62103,Probe12,17.062,2019-10-16 00:00:11.704897,2019-10-16 03:00:11
        				62104,Probe2,17.0,2019-10-16 00:00:12.878722,2019-10-16 03:00:12
        				62105,Probe13,16.687,2019-10-16 00:00:21.424603,2019-10-16 03:00:21
        				62106,Probe9,20.187,2019-10-16 00:00:22.612796,2019-10-16 03:00:22
        				62107,Probe19,22.687,2019-10-16 00:00:31.187011,2019-10-16 03:00:31
        				62108,Probe3,11.812,2019-10-16 00:00:32.367421,2019-10-16 03:00:32
        				62109,Probe16,17.125,2019-10-16 00:00:41.037080,2019-10-16 03:00:41
        				62110,Probe6,17.0872,2019-10-16 00:00:42.134155,2019-10-16 03:00:42
        				62111,Probe18,26.937,2019-10-16 00:00:50.778837,2019-10-16 03:00:50
        				62112,Probe8,10.7248,2019-10-16 00:00:51.905433,2019-10-16 03:00:51
        				62113,Probe15,22.562,2019-10-16 00:01:00.475996,2019-10-16 03:01:00
        				62114,Probe7,18.0998,2019-10-16 00:01:01.637371,2019-10-16 03:01:01
        				62115,Probe14,12.375,2019-10-16 00:01:10.241236,2019-10-16 03:01:10
        				62116,Probe5,26.875,2019-10-16 00:01:11.413479,2019-10-16 03:01:11
        				62117,Probe20,17.7996,2019-10-16 00:01:19.983799,2019-10-16 03:01:20
        				62118,Probe1,26.75,2019-10-16 00:01:21.153508,2019-10-16 03:01:21
        				62119,Probe11,22.3998,2019-10-16 00:01:29.761611,2019-10-16 03:01:29
        				62120,Probe4,17.4246,2019-10-16 00:01:30.930201,2019-10-16 03:01:30
        				62121,Probe17,17.187,2019-10-16 00:01:39.506333,2019-10-16 03:01:39
        				62122,Probe10,18.0496,2019-10-16 00:01:40.704540,2019-10-16 03:01:40
        				62123,Probe12,17.0872,2019-10-16 00:05:11.997349,2019-10-16 03:05:12
        				62124,Probe2,17.0124,2019-10-16 00:05:13.201057,2019-10-16 03:05:13
        				62125,Probe13,16.687,2019-10-16 00:05:21.758231,2019-10-16 03:05:21
        				62126,Probe9,20.187,2019-10-16 00:05:22.933995,2019-10-16 03:05:22
        				62127,Probe19,22.75,2019-10-16 00:05:31.509659,2019-10-16 03:05:31
        				62128,Probe3,11.75,2019-10-16 00:05:32.677371,2019-10-16 03:05:32
        				62129,Probe16,17.125,2019-10-16 00:05:41.277725,2019-10-16 03:05:41
        				62130,Probe6,17.0998,2019-10-16 00:05:42.454411,2019-10-16 03:05:42
        				62131,Probe18,26.9748,2019-10-16 00:05:51.040947,2019-10-16 03:05:51
        				62132,Probe8,10.687,2019-10-16 00:05:53.089404,2019-10-16 03:05:53
        				62133,Probe15,22.562,2019-10-16 00:06:00.797000,2019-10-16 03:06:00
        				62134,Probe7,18.125,2019-10-16 00:06:02.857009,2019-10-16 03:06:02
        				62135,Probe14,12.4246,2019-10-16 00:06:10.567775,2019-10-16 03:06:10
        				62136,Probe5,26.9122,2019-10-16 00:06:12.703744,2019-10-16 03:06:12
        				62137,Probe20,17.7748,2019-10-16 00:06:20.305427,2019-10-16 03:06:20
        				62138,Probe1,26.812,2019-10-16 00:06:22.438995,2019-10-16 03:06:22
        				62139,Probe11,22.437,2019-10-16 00:06:30.074039,2019-10-16 03:06:30
        				62140,Probe4,17.375,2019-10-16 00:06:32.220934,2019-10-16 03:06:32
        				62141,Probe17,17.25,2019-10-16 00:06:39.844646,2019-10-16 03:06:39
        				62142,Probe10,18.0372,2019-10-16 00:06:41.973899,2019-10-16 03:06:42
        				62143,Probe12,17.0746,2019-10-16 00:10:11.440063,2019-10-16 03:10:11
        				62144,Probe2,17.0124,2019-10-16 00:10:12.482297,2019-10-16 03:10:12
        				62145,Probe13,16.687,2019-10-16 00:10:21.204261,2019-10-16 03:10:21
        				62146,Probe9,20.1498,2019-10-16 00:10:22.223737,2019-10-16 03:10:22
        				62147,Probe19,22.687,2019-10-16 00:10:31.047192,2019-10-16 03:10:31
        				62148,Probe3,11.812,2019-10-16 00:10:31.970215,2019-10-16 03:10:32
        				62149,Probe16,17.125,2019-10-16 00:10:40.864007,2019-10-16 03:10:40
        				62150,Probe6,17.062,2019-10-16 00:10:41.733230,2019-10-16 03:10:41
        				62151,Probe18,27.0,2019-10-16 00:10:50.718755,2019-10-16 03:10:50
        				62152,Probe8,10.6996,2019-10-16 00:10:51.494223,2019-10-16 03:10:51
        				62153,Probe15,22.562,2019-10-16 00:11:00.464037,2019-10-16 03:11:00
        				62154,Probe7,18.0746,2019-10-16 00:11:01.246608,2019-10-16 03:11:01
        				62155,Probe14,12.4122,2019-10-16 00:11:10.245444,2019-10-16 03:11:10
        				62156,Probe5,26.937,2019-10-16 00:11:11.008357,2019-10-16 03:11:11
        				62157,Probe20,17.812,2019-10-16 00:11:19.995120,2019-10-16 03:11:20
