id,Label,Value,Time,ServerTime
        				102418,Probe12,17.5,2019-10-23 00:00:11.772643,2019-10-23 03:00:11
        				102419,Probe2,17.25,2019-10-23 00:00:13.034185,2019-10-23 03:00:13
        				102420,Probe13,16.6996,2019-10-23 00:00:21.511526,2019-10-23 03:00:21
        				102421,Probe9,20.0,2019-10-23 00:00:22.782242,2019-10-23 03:00:22
        				102422,Probe19,22.3498,2019-10-23 00:00:31.280287,2019-10-23 03:00:31
        				102423,Probe3,12.0372,2019-10-23 00:00:32.515216,2019-10-23 03:00:32
        				102424,Probe16,17.062,2019-10-23 00:00:41.034675,2019-10-23 03:00:41
        				102425,Probe6,17.312,2019-10-23 00:00:42.280442,2019-10-23 03:00:42
        				102426,Probe18,26.812,2019-10-23 00:00:50.799051,2019-10-23 03:00:50
        				102427,Probe8,11.75,2019-10-23 00:00:52.953698,2019-10-23 03:00:53
        				102428,Probe15,22.562,2019-10-23 00:01:00.554587,2019-10-23 03:01:00
        				102429,Probe7,17.8874,2019-10-23 00:01:02.682005,2019-10-23 03:01:02
        				102430,Probe14,11.312,2019-10-23 00:01:10.302926,2019-10-23 03:01:10
        				102431,Probe5,26.8998,2019-10-23 00:01:12.534896,2019-10-23 03:01:12
        				102432,Probe20,17.2624,2019-10-23 00:01:20.078090,2019-10-23 03:01:20
        				102433,Probe1,26.687,2019-10-23 00:01:22.291493,2019-10-23 03:01:22
        				102434,Probe11,22.625,2019-10-23 00:01:29.825738,2019-10-23 03:01:29
        				102435,Probe4,17.0746,2019-10-23 00:01:32.034700,2019-10-23 03:01:32
        				102436,Probe17,16.812,2019-10-23 00:01:39.584253,2019-10-23 03:01:39
        				102437,Probe10,20.25,2019-10-23 00:01:41.828489,2019-10-23 03:01:41
        				102438,Probe12,17.5,2019-10-23 00:05:12.089631,2019-10-23 03:05:12
        				102439,Probe2,17.25,2019-10-23 00:05:12.325628,2019-10-23 03:05:12
        				102440,Probe13,16.687,2019-10-23 00:05:21.835506,2019-10-23 03:05:21
        				102441,Probe9,19.937,2019-10-23 00:05:22.063803,2019-10-23 03:05:22
        				102442,Probe19,22.312,2019-10-23 00:05:31.609840,2019-10-23 03:05:31
        				102443,Probe3,12.0,2019-10-23 00:05:31.808797,2019-10-23 03:05:31
        				102444,Probe16,17.0,2019-10-23 00:05:41.360296,2019-10-23 03:05:41
        				102445,Probe6,17.312,2019-10-23 00:05:41.569214,2019-10-23 03:05:41
        				102446,Probe18,26.7748,2019-10-23 00:05:51.101798,2019-10-23 03:05:51
        				102447,Probe8,11.75,2019-10-23 00:05:51.329453,2019-10-23 03:05:51
        				102448,Probe15,22.5,2019-10-23 00:06:00.880246,2019-10-23 03:06:00
        				102449,Probe7,17.875,2019-10-23 00:06:02.048119,2019-10-23 03:06:02
        				102450,Probe14,11.312,2019-10-23 00:06:10.623009,2019-10-23 03:06:10
        				102451,Probe5,26.875,2019-10-23 00:06:11.811536,2019-10-23 03:06:11
        				102452,Probe20,17.25,2019-10-23 00:06:20.389683,2019-10-23 03:06:20
        				102453,Probe1,26.687,2019-10-23 00:06:21.561796,2019-10-23 03:06:21
        				102454,Probe11,22.562,2019-10-23 00:06:30.142803,2019-10-23 03:06:30
        				102455,Probe4,17.062,2019-10-23 00:06:31.340740,2019-10-23 03:06:31
        				102456,Probe17,16.812,2019-10-23 00:06:39.918102,2019-10-23 03:06:39
        				102457,Probe10,20.2248,2019-10-23 00:06:41.101869,2019-10-23 03:06:41
        				102458,Probe12,17.5,2019-10-23 00:10:11.443612,2019-10-23 03:10:11
        				102459,Probe2,17.25,2019-10-23 00:10:12.645077,2019-10-23 03:10:12
        				102460,Probe13,16.687,2019-10-23 00:10:21.190514,2019-10-23 03:10:21
        				102461,Probe9,19.937,2019-10-23 00:10:22.377395,2019-10-23 03:10:22
        				102462,Probe19,22.375,2019-10-23 00:10:30.955685,2019-10-23 03:10:31
        				102463,Probe3,12.0,2019-10-23 00:10:32.127208,2019-10-23 03:10:32
        				102464,Probe16,17.0,2019-10-23 00:10:40.705511,2019-10-23 03:10:40
        				102465,Probe6,17.25,2019-10-23 00:10:41.901213,2019-10-23 03:10:41
        				102466,Probe18,26.812,2019-10-23 00:10:50.489892,2019-10-23 03:10:50
        				102467,Probe8,11.75,2019-10-23 00:10:51.653151,2019-10-23 03:10:51
        				102468,Probe15,22.5,2019-10-23 00:11:00.236899,2019-10-23 03:11:00
        				102469,Probe7,17.875,2019-10-23 00:11:02.283440,2019-10-23 03:11:02
        				102470,Probe14,11.312,2019-10-23 00:11:09.986004,2019-10-23 03:11:10
        				102471,Probe5,26.875,2019-10-23 00:11:12.056789,2019-10-23 03:11:12
        				102472,Probe20,17.25,2019-10-23 00:11:19.768002,2019-10-23 03:11:19
        				102473,Probe1,26.687,2019-10-23 00:11:21.810257,2019-10-23 03:11:21
        				102474,Probe11,22.625,2019-10-23 00:11:29.502512,2019-10-23 03:11:29
        				102475,Probe4,17.062,2019-10-23 00:11:31.556066,2019-10-23 03:11:31
