id,Label,Value,Time,ServerTime
        				223974,Probe12,17.8624,2019-11-14 00:00:11.616899,2019-11-14 03:00:11
        				223975,Probe13,17.312,2019-11-14 00:00:21.352120,2019-11-14 03:00:21
        				223976,Probe19,22.875,2019-11-14 00:00:31.131549,2019-11-14 03:00:31
        				223977,Probe16,18.625,2019-11-14 00:00:40.877305,2019-11-14 03:00:40
        				223978,Probe18,26.75,2019-11-14 00:00:50.629728,2019-11-14 03:00:50
        				223979,Probe15,22.437,2019-11-14 00:01:00.398846,2019-11-14 03:01:00
        				223980,Probe14,12.4622,2019-11-14 00:01:10.154480,2019-11-14 03:01:10
        				223981,Probe20,16.687,2019-11-14 00:01:19.919102,2019-11-14 03:01:19
        				223982,Probe11,22.125,2019-11-14 00:01:29.674666,2019-11-14 03:01:29
        				223983,Probe17,15.875,2019-11-14 00:01:39.461477,2019-11-14 03:01:39
        				223984,Probe12,17.8246,2019-11-14 00:05:11.992096,2019-11-14 03:05:12
        				223985,Probe13,17.312,2019-11-14 00:05:21.746839,2019-11-14 03:05:21
        				223986,Probe19,22.875,2019-11-14 00:05:31.517848,2019-11-14 03:05:31
        				223987,Probe16,18.625,2019-11-14 00:05:41.263005,2019-11-14 03:05:41
        				223988,Probe18,26.7872,2019-11-14 00:05:51.051219,2019-11-14 03:05:51
        				223989,Probe15,22.4122,2019-11-14 00:06:01.678893,2019-11-14 03:06:01
        				223990,Probe14,12.4874,2019-11-14 00:06:11.429872,2019-11-14 03:06:11
        				223991,Probe20,16.6374,2019-11-14 00:06:21.210415,2019-11-14 03:06:21
        				223992,Probe11,22.125,2019-11-14 00:06:30.943061,2019-11-14 03:06:31
        				223993,Probe17,15.8498,2019-11-14 00:06:40.710271,2019-11-14 03:06:40
        				223994,Probe12,17.812,2019-11-14 00:10:12.244175,2019-11-14 03:10:12
        				223995,Probe13,17.312,2019-11-14 00:10:21.992331,2019-11-14 03:10:22
        				223996,Probe19,22.875,2019-11-14 00:10:31.766491,2019-11-14 03:10:31
        				223997,Probe16,18.5998,2019-11-14 00:10:41.517193,2019-11-14 03:10:41
        				223998,Probe18,26.812,2019-11-14 00:10:51.289645,2019-11-14 03:10:51
        				223999,Probe15,22.437,2019-11-14 00:11:01.089982,2019-11-14 03:11:01
        				224000,Probe14,12.4622,2019-11-14 00:11:10.797506,2019-11-14 03:11:10
        				224001,Probe20,16.687,2019-11-14 00:11:20.568202,2019-11-14 03:11:20
