id,Label,Value,Time,ServerTime
        				44823,Probe12,16.937,2019-10-13 00:00:11.456061,2019-10-13 03:00:11
        				44824,Probe2,16.875,2019-10-13 00:00:13.038965,2019-10-13 03:00:13
        				44825,Probe13,17.812,2019-10-13 00:00:21.198476,2019-10-13 03:00:21
        				44826,Probe9,19.625,2019-10-13 00:00:22.788689,2019-10-13 03:00:22
        				44827,Probe19,25.187,2019-10-13 00:00:30.949542,2019-10-13 03:00:31
        				44828,Probe3,12.0,2019-10-13 00:00:32.523314,2019-10-13 03:00:32
        				44829,Probe16,16.2624,2019-10-13 00:00:40.725815,2019-10-13 03:00:40
        				44830,Probe6,16.5,2019-10-13 00:00:42.298921,2019-10-13 03:00:42
        				44831,Probe18,26.812,2019-10-13 00:00:50.475458,2019-10-13 03:00:50
        				44832,Probe8,11.812,2019-10-13 00:00:52.052668,2019-10-13 03:00:52
        				44833,Probe15,21.812,2019-10-13 00:01:00.219076,2019-10-13 03:01:00
        				44834,Probe7,19.187,2019-10-13 00:01:01.805229,2019-10-13 03:01:01
        				44835,Probe14,13.125,2019-10-13 00:01:09.919451,2019-10-13 03:01:09
        				44836,Probe5,26.687,2019-10-13 00:01:11.581426,2019-10-13 03:01:11
        				44837,Probe20,16.0,2019-10-13 00:01:19.660584,2019-10-13 03:01:19
        				44838,Probe1,26.625,2019-10-13 00:01:21.329263,2019-10-13 03:01:21
        				44839,Probe11,21.5,2019-10-13 00:01:29.445648,2019-10-13 03:01:29
        				44840,Probe4,16.1996,2019-10-13 00:01:31.079670,2019-10-13 03:01:31
        				44841,Probe17,17.0372,2019-10-13 00:01:39.203116,2019-10-13 03:01:39
        				44842,Probe10,19.562,2019-10-13 00:01:40.857825,2019-10-13 03:01:40
        				44843,Probe12,17.0,2019-10-13 00:05:11.850247,2019-10-13 03:05:11
        				44844,Probe2,16.875,2019-10-13 00:05:12.402029,2019-10-13 03:05:12
        				44845,Probe13,17.812,2019-10-13 00:05:21.608366,2019-10-13 03:05:21
        				44846,Probe9,19.625,2019-10-13 00:05:22.136336,2019-10-13 03:05:22
        				44847,Probe19,25.187,2019-10-13 00:05:31.354593,2019-10-13 03:05:31
        				44848,Probe3,12.0,2019-10-13 00:05:31.902881,2019-10-13 03:05:31
        				44849,Probe16,16.2872,2019-10-13 00:05:41.113723,2019-10-13 03:05:41
        				44850,Probe6,16.5,2019-10-13 00:05:41.640847,2019-10-13 03:05:41
        				44851,Probe18,26.8498,2019-10-13 00:05:50.958860,2019-10-13 03:05:51
        				44852,Probe8,11.8372,2019-10-13 00:05:51.410787,2019-10-13 03:05:51
        				44853,Probe15,21.812,2019-10-13 00:06:00.714836,2019-10-13 03:06:00
        				44854,Probe7,19.187,2019-10-13 00:06:02.046986,2019-10-13 03:06:02
        				44855,Probe14,13.0,2019-10-13 00:06:10.558384,2019-10-13 03:06:10
        				44856,Probe5,26.7122,2019-10-13 00:06:11.814902,2019-10-13 03:06:11
        				44857,Probe20,16.0,2019-10-13 00:06:20.397677,2019-10-13 03:06:20
        				44858,Probe1,26.625,2019-10-13 00:06:21.559161,2019-10-13 03:06:21
        				44859,Probe11,21.5,2019-10-13 00:06:30.147705,2019-10-13 03:06:30
        				44860,Probe4,16.1996,2019-10-13 00:06:31.326539,2019-10-13 03:06:31
        				44861,Probe17,17.0124,2019-10-13 00:06:39.917812,2019-10-13 03:06:39
        				44862,Probe10,19.5124,2019-10-13 00:06:41.965258,2019-10-13 03:06:42
        				44863,Probe12,17.0,2019-10-13 00:10:11.436317,2019-10-13 03:10:11
        				44864,Probe2,16.9122,2019-10-13 00:10:12.401023,2019-10-13 03:10:12
        				44865,Probe13,17.812,2019-10-13 00:10:21.179014,2019-10-13 03:10:21
        				44866,Probe9,19.562,2019-10-13 00:10:23.010863,2019-10-13 03:10:23
        				44867,Probe19,25.1996,2019-10-13 00:10:30.878305,2019-10-13 03:10:30
        				44868,Probe3,12.0,2019-10-13 00:10:33.637256,2019-10-13 03:10:33
        				44869,Probe16,16.2748,2019-10-13 00:10:40.637058,2019-10-13 03:10:40
        				44870,Probe6,16.562,2019-10-13 00:10:43.410956,2019-10-13 03:10:43
        				44871,Probe18,26.875,2019-10-13 00:10:50.398476,2019-10-13 03:10:50
