id,Label,Value,Time,ServerTime
        				292878,Probe12,17.812,2019-11-27 00:00:11.436638,2019-11-27 03:00:11
        				292879,Probe2,18.812,2019-11-27 00:00:12.875009,2019-11-27 03:00:12
        				292880,Probe13,16.437,2019-11-27 00:00:21.192843,2019-11-27 03:00:21
        				292881,Probe9,19.5,2019-11-27 00:00:22.736549,2019-11-27 03:00:22
        				292882,Probe19,23.4122,2019-11-27 00:00:31.010870,2019-11-27 03:00:31
        				292883,Probe3,11.312,2019-11-27 00:00:32.514994,2019-11-27 03:00:32
        				292884,Probe16,12.0248,2019-11-27 00:00:40.792882,2019-11-27 03:00:40
        				292885,Probe6,17.562,2019-11-27 00:00:42.243117,2019-11-27 03:00:42
        				292886,Probe18,17.687,2019-11-27 00:00:50.571671,2019-11-27 03:00:50
        				292887,Probe8,12.2624,2019-11-27 00:00:51.956288,2019-11-27 03:00:52
        				292888,Probe15,22.375,2019-11-27 00:01:00.317499,2019-11-27 03:01:00
        				292889,Probe7,15.4622,2019-11-27 00:01:01.702802,2019-11-27 03:01:01
        				292890,Probe14,12.562,2019-11-27 00:01:10.082547,2019-11-27 03:01:10
        				292891,Probe5,17.875,2019-11-27 00:01:11.470200,2019-11-27 03:01:11
        				292892,Probe20,16.875,2019-11-27 00:01:19.827174,2019-11-27 03:01:19
        				292893,Probe1,17.875,2019-11-27 00:01:21.210335,2019-11-27 03:01:21
        				292894,Probe11,22.437,2019-11-27 00:01:29.601927,2019-11-27 03:01:29
        				292895,Probe4,18.687,2019-11-27 00:01:30.980128,2019-11-27 03:01:31
        				292896,Probe17,16.75,2019-11-27 00:01:39.359490,2019-11-27 03:01:39
        				292897,Probe10,15.625,2019-11-27 00:01:40.752442,2019-11-27 03:01:40
        				292898,Probe12,17.75,2019-11-27 00:05:11.919123,2019-11-27 03:05:12
        				292899,Probe2,18.75,2019-11-27 00:05:12.298898,2019-11-27 03:05:12
        				292900,Probe13,16.375,2019-11-27 00:05:21.688926,2019-11-27 03:05:21
        				292901,Probe9,19.4748,2019-11-27 00:05:22.030154,2019-11-27 03:05:22
        				292902,Probe19,23.375,2019-11-27 00:05:31.425664,2019-11-27 03:05:31
        				292903,Probe3,11.312,2019-11-27 00:05:31.788761,2019-11-27 03:05:31
        				292904,Probe16,12.0,2019-11-27 00:05:41.187055,2019-11-27 03:05:41
        				292905,Probe6,17.4748,2019-11-27 00:05:42.416913,2019-11-27 03:05:42
        				292906,Probe18,17.687,2019-11-27 00:05:50.959293,2019-11-27 03:05:51
        				292907,Probe8,12.25,2019-11-27 00:05:52.191053,2019-11-27 03:05:52
        				292908,Probe15,22.312,2019-11-27 00:06:00.714367,2019-11-27 03:06:00
        				292909,Probe7,15.4246,2019-11-27 00:06:01.938981,2019-11-27 03:06:02
        				292910,Probe14,12.5496,2019-11-27 00:06:10.478516,2019-11-27 03:06:10
        				292911,Probe5,17.875,2019-11-27 00:06:11.701638,2019-11-27 03:06:11
        				292912,Probe20,16.875,2019-11-27 00:06:20.236684,2019-11-27 03:06:20
        				292913,Probe1,17.8498,2019-11-27 00:06:21.469829,2019-11-27 03:06:21
        				292914,Probe11,22.437,2019-11-27 00:06:29.986441,2019-11-27 03:06:30
        				292915,Probe4,18.6498,2019-11-27 00:06:31.233398,2019-11-27 03:06:31
        				292916,Probe17,16.687,2019-11-27 00:06:39.759511,2019-11-27 03:06:39
